2204,NAD27 / Tennessee,Lambert Conic Conformal (2SP),US survey foot,4267,North American Datum 1927,Clarke 1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,34.4,-86,35.15,100000,2000000
2205,NAD83 / Kentucky North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.58,37.3,-84.15,37.58,0,500000
2206,ED50 / 3-degree Gauss-Kruger zone 9,Transverse Mercator,metre,4154,European Datum 1950,International 1924,9500000,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2207,ED50 / 3-degree Gauss-Kruger zone 10,Transverse Mercator,metre,4154,European Datum 1950,International 1924,10500000,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2208,ED50 / 3-degree Gauss-Kruger zone 11,Transverse Mercator,metre,4154,European Datum 1950,International 1924,11500000,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2209,ED50 / 3-degree Gauss-Kruger zone 12,Transverse Mercator,metre,4154,European Datum 1950,International 1924,12500000,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2210,ED50 / 3-degree Gauss-Kruger zone 13,Transverse Mercator,metre,4154,European Datum 1950,International 1924,13500000,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2211,ED50 / 3-degree Gauss-Kruger zone 14,Transverse Mercator,metre,4154,European Datum 1950,International 1924,14500000,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2212,ED50 / 3-degree Gauss-Kruger zone 15,Transverse Mercator,metre,4154,European Datum 1950,International 1924,15500000,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2213,ETRS89 / TM 30 NE,Transverse Mercator,metre,4258,European Terrestrial Reference System 1989,GRS 1980,500000,0,0,30,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2215,Manoca 1962 / UTM zone 32N,Transverse Mercator,metre,4193,Manoca 1962,Clarke 1880 (IGN),500000,0,0,9,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2216,Qornoq 1927 / UTM zone 22N,Transverse Mercator,metre,4194,Qornoq 1927,International 1924,500000,0,0,-51,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2217,Qornoq 1927 / UTM zone 23N,Transverse Mercator,metre,4194,Qornoq 1927,International 1924,500000,0,0,-45,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2218,Scoresbysund 1952 / Greenland zone 5 east,Lambert Conic Conformal (West Orientated),metre,4195,Scoresbysund 1952,International 1924,0,70.3,0,-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2219,ATS77 / UTM zone 19N,Transverse Mercator,metre,4041,Average Terrestrial System 1977,Average Terrestrial System 1977,500000,0,0,-69,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2220,ATS77 / UTM zone 20N,Transverse Mercator,metre,4041,Average Terrestrial System 1977,Average Terrestrial System 1977,500000,0,0,-63,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2221,Scoresbysund 1952 / Greenland zone 6 east,Lambert Conic Conformal (West Orientated),metre,4195,Scoresbysund 1952,International 1924,0,67.3,0,-32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2222,NAD83 / Arizona East (ft),Transverse Mercator,foot,4269,North American Datum 1983,GRS 1980,700000,31,0,-110.1,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2223,NAD83 / Arizona Central (ft),Transverse Mercator,foot,4269,North American Datum 1983,GRS 1980,700000,31,0,-111.55,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2224,NAD83 / Arizona West (ft),Transverse Mercator,foot,4269,North American Datum 1983,GRS 1980,700000,31,0,-113.45,0.999933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2225,NAD83 / California zone 1 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39.2,-122,41.4,1640416.667,6561666.667
2226,NAD83 / California zone 2 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,37.4,-122,39.5,1640416.667,6561666.667
2227,NAD83 / California zone 3 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,36.3,-120.3,38.26,1640416.667,6561666.667
2228,NAD83 / California zone 4 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35.2,-119,37.15,1640416.667,6561666.667
2229,NAD83 / California zone 5 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02,33.3,-118,35.28,1640416.667,6561666.667
2230,NAD83 / California zone 6 (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47,32.1,-116.15,33.53,1640416.667,6561666.667
2231,NAD83 / Colorado North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.43,39.2,-105.3,40.47,1000000,3000000
2232,NAD83 / Colorado Central (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.27,37.5,-105.3,39.45,1000000,3000000
2233,NAD83 / Colorado South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.14,36.4,-105.3,38.26,1000000,3000000
2234,NAD83 / Connecticut (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.12,40.5,-72.45,41.52,500000,1000000
2235,NAD83 / Delaware (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,656166.667,38,0,-75.25,0.999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2236,NAD83 / Florida East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,656166.667,24.2,0,-81,0.999941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2237,NAD83 / Florida West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,656166.667,24.2,0,-82,0.999941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2238,NAD83 / Florida North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,29,-84.3,30.45,0,1968500
2239,NAD83 / Georgia East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,656166.667,30,0,-82.1,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2240,NAD83 / Georgia West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,2296583.333,30,0,-84.1,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2241,NAD83 / Idaho East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,656166.667,41.4,0,-112.1,0.999947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2242,NAD83 / Idaho Central (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.667,41.4,0,-114,0.999947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2243,NAD83 / Idaho West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,2624666.667,41.4,0,-115.45,0.999933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2246,NAD83 / Kentucky North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.58,37.3,-84.15,37.58,0,1640416.667
2247,NAD83 / Kentucky South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.44,36.2,-85.45,37.56,1640416.667,1640416.667
2248,NAD83 / Maryland (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.18,37.4,-77,39.27,0,1312333.333
2249,NAD83 / Massachusetts Mainland (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43,41,-71.3,42.41,2460625,656166.667
2250,NAD83 / Massachusetts Island (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.17,41,-70.3,41.29,0,1640416.667
2251,NAD83 / Michigan North (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.29,44.47,-87,47.05,0,26246719.16
2252,NAD83 / Michigan Central (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.11,43.19,-84.22,45.42,0,19685039.37
2253,NAD83 / Michigan South (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06,41.3,-84.22,43.4,0,13123359.58
2254,NAD83 / Mississippi East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,984250,29.3,0,-88.5,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2255,NAD83 / Mississippi West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,2296583.333,29.3,0,-90.2,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2256,NAD83 / Montana (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44.15,-109.3,49,0,1968503.937
2257,NAD83 / New Mexico East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,541337.5,31,0,-104.2,0.999909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2258,NAD83 / New Mexico Central (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.667,31,0,-106.15,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2259,NAD83 / New Mexico West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,2723091.667,31,0,-107.5,0.999916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2260,NAD83 / New York East (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,492125,38.5,0,-74.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2261,NAD83 / New York Central (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,820208.333,40,0,-76.35,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2262,NAD83 / New York West (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1148291.667,40,0,-78.35,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2263,NAD83 / New York Long Island (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,40.1,-74,41.02,0,984250
2264,NAD83 / North Carolina (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,33.45,-79,36.1,0,2000000
2265,NAD83 / North Dakota North (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.26,47,-100.3,48.44,0,1968503.937
2266,NAD83 / North Dakota South (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.11,45.4,-100.3,47.29,0,1968503.937
2267,NAD83 / Oklahoma North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.34,35,-98,36.46,0,1968500
2268,NAD83 / Oklahoma South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.56,33.2,-98,35.14,0,1968500
2269,NAD83 / Oregon North (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2,43.4,-120.3,46,0,8202099.738
2270,NAD83 / Oregon South (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,41.4,-120.3,44,0,4921259.843
2271,NAD83 / Pennsylvania North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.53,40.1,-77.45,41.57,0,1968500
2272,NAD83 / Pennsylvania South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.56,39.2,-77.45,40.58,0,1968500
2273,NAD83 / South Carolina (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,31.5,-81,34.5,0,2000000
2274,NAD83 / Tennessee (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.15,34.2,-86,36.25,0,1968500
2275,NAD83 / Texas North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,34,-101.3,36.11,3280833.333,656166.667
2276,NAD83 / Texas North Central (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,31.4,-98.3,33.58,6561666.667,1968500
2277,NAD83 / Texas Central (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.07,29.4,-100.2,31.53,9842500,2296583.333
2278,NAD83 / Texas South Central (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.23,27.5,-99,30.17,13123333.33,1968500
2279,NAD83 / Texas South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,25.4,-98.3,27.5,16404166.67,984250
2280,NAD83 / Utah North (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.43,40.2,-111.3,41.47,3280839.895,1640419.948
2281,NAD83 / Utah Central (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.01,38.2,-111.3,40.39,6561679.79,1640419.948
2282,NAD83 / Utah South (ft),Lambert Conic Conformal (2SP),foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.13,36.4,-111.3,38.21,9842519.685,1640419.948
2283,NAD83 / Virginia North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.02,37.4,-78.3,39.12,6561666.667,11482916.67
2284,NAD83 / Virginia South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46,36.2,-78.3,37.58,3280833.333,11482916.67
2285,NAD83 / Washington North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3,47,-120.5,48.44,0,1640416.667
2286,NAD83 / Washington South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,45.2,-120.3,47.2,0,1640416.667
2287,NAD83 / Wisconsin North (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.34,45.1,-90,46.46,0,1968500
2288,NAD83 / Wisconsin Central (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.15,43.5,-90,45.3,0,1968500
2289,NAD83 / Wisconsin South (ftUS),Lambert Conic Conformal (2SP),US survey foot,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44,42,-90,44.04,0,1968500
2290,ATS77 / Prince Edward Isl. Stereographic (ATS77),Oblique Stereographic,metre,4041,Average Terrestrial System 1977,Average Terrestrial System 1977,700000,47.15,400000,-63,0.999912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2294,ATS77 / MTM Nova Scotia zone 4,Transverse Mercator,metre,4041,Average Terrestrial System 1977,Average Terrestrial System 1977,4500000,0,0,-61.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2295,ATS77 / MTM Nova Scotia zone 5,Transverse Mercator,metre,4041,Average Terrestrial System 1977,Average Terrestrial System 1977,5500000,0,0,-64.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2296,Ammassalik 1958 / Greenland zone 7 east,Lambert Conic Conformal (West Orientated),metre,4196,Ammassalik 1958,International 1924,0,64.3,0,-40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2299,Qornoq 1927 / Greenland zone 2 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,79.3,0,-64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2301,Qornoq 1927 / Greenland zone 3 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,76.3,0,-64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2303,Qornoq 1927 / Greenland zone 4 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,73.3,0,-52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2304,Qornoq 1927 / Greenland zone 5 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,70.3,0,-52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2305,Qornoq 1927 / Greenland zone 6 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,67.3,0,-52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2306,Qornoq 1927 / Greenland zone 7 west,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,64.3,0,-52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2307,Qornoq 1927 / Greenland zone 8 east,Lambert Conic Conformal (West Orientated),metre,4194,Qornoq 1927,International 1924,0,61.3,0,-48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2308,Batavia / TM 109 SE,Transverse Mercator,metre,4211,Batavia,Bessel 1841,500000,0,10000000,109,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2309,WGS 84 / TM 116 SE,Transverse Mercator,metre,4326,World Geodetic System 1984,WGS 84,500000,0,10000000,116,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2310,WGS 84 / TM 132 SE,Transverse Mercator,metre,4326,World Geodetic System 1984,WGS 84,500000,0,10000000,132,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2311,WGS 84 / TM 6 NE,Transverse Mercator,metre,4326,World Geodetic System 1984,WGS 84,500000,0,0,6,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2312,Garoua / UTM zone 33N,Transverse Mercator,metre,4197,Garoua,Clarke 1880 (RGS),500000,0,0,15,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2313,Kousseri / UTM zone 33N,Transverse Mercator,metre,4198,Kousseri,Clarke 1880 (RGS),500000,0,0,15,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2314,Trinidad 1903 / Trinidad Grid (ftCla),Cassini-Soldner,Clarke's foot,4302,Trinidad 1903,Clarke 1858,283800,10.263,214500,-61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2315,Campo Inchauspe / UTM zone 19S,Transverse Mercator,metre,4221,Campo Inchauspe,International 1924,500000,0,10000000,-69,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2316,Campo Inchauspe / UTM zone 20S,Transverse Mercator,metre,4221,Campo Inchauspe,International 1924,500000,0,10000000,-63,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2317,PSAD56 / ICN Regional,Lambert Conic Conformal (2SP),metre,4248,Provisional South American Datum 1956,International 1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,-66,9,1000000,1000000
2318,Ain el Abd / Aramco Lambert,Lambert Conic Conformal (2SP),metre,4204,Ain el Abd 1970,International 1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25.0522236,48,17,0,0
2319,ED50 / TM27,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2320,ED50 / TM30,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2321,ED50 / TM33,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,33,1
2322,ED50 / TM36,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,36,1
2323,ED50 / TM39,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,39,1
2324,ED50 / TM42,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,42,1
2325,ED50 / TM45,Transverse Mercator,metre,4154,European Datum 1950,International 1924,500000,0,0,45,1
2326,Hong Kong 1980 Grid System,Transverse Mercator,metre,4611,Hong Kong 1980,International 1924,836694.05,22.184368,819069.8,114.10428,1
2327,Xian 1980 / Gauss-Kruger zone 13,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,13500000,0,0,75,1
2328,Xian 1980 / Gauss-Kruger zone 14,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,14500000,0,0,81,1
2329,Xian 1980 / Gauss-Kruger zone 15,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,15500000,0,0,87,1
2330,Xian 1980 / Gauss-Kruger zone 16,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,16500000,0,0,93,1
2331,Xian 1980 / Gauss-Kruger zone 17,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,17500000,0,0,99,1
2332,Xian 1980 / Gauss-Kruger zone 18,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,18500000,0,0,105,1
2333,Xian 1980 / Gauss-Kruger zone 19,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,19500000,0,0,111,1
2334,Xian 1980 / Gauss-Kruger zone 20,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,20500000,0,0,117,1
2335,Xian 1980 / Gauss-Kruger zone 21,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,21500000,0,0,123,1
2336,Xian 1980 / Gauss-Kruger zone 22,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,22500000,0,0,129,1
2337,Xian 1980 / Gauss-Kruger zone 23,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,23500000,0,0,135,1
2338,Xian 1980 / Gauss-Kruger CM 75E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,75,1
2339,Xian 1980 / Gauss-Kruger CM 81E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,81,1
2340,Xian 1980 / Gauss-Kruger CM 87E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,87,1
2341,Xian 1980 / Gauss-Kruger CM 93E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,93,1
2342,Xian 1980 / Gauss-Kruger CM 99E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,99,1
2343,Xian 1980 / Gauss-Kruger CM 105E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,105,1
2344,Xian 1980 / Gauss-Kruger CM 111E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,111,1
2345,Xian 1980 / Gauss-Kruger CM 117E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,117,1
2346,Xian 1980 / Gauss-Kruger CM 123E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,123,1
2347,Xian 1980 / Gauss-Kruger CM 129E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,129,1
2348,Xian 1980 / Gauss-Kruger CM 135E,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,500000,0,0,135,1
2349,Xian 1980 / 3-degree Gauss-Kruger zone 25,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,25500000,0,0,75,1
2350,Xian 1980 / 3-degree Gauss-Kruger zone 26,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,26500000,0,0,78,1
2351,Xian 1980 / 3-degree Gauss-Kruger zone 27,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,27500000,0,0,81,1
2352,Xian 1980 / 3-degree Gauss-Kruger zone 28,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,28500000,0,0,84,1
2353,Xian 1980 / 3-degree Gauss-Kruger zone 29,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,29500000,0,0,87,1
2354,Xian 1980 / 3-degree Gauss-Kruger zone 30,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,30500000,0,0,90,1
2355,Xian 1980 / 3-degree Gauss-Kruger zone 31,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,31500000,0,0,93,1
2356,Xian 1980 / 3-degree Gauss-Kruger zone 32,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,32500000,0,0,96,1
2357,Xian 1980 / 3-degree Gauss-Kruger zone 33,Transverse Mercator,metre,4610,Xian 1980,IAG 1975,33500000,0,0,99,1
